feature_set,pca_dim,model_name,C,gamma,n_inner_genes,mean_accuracy,mean_balanced_accuracy,mean_roc_auc,mean_gof_f1,mean_average_precision,outer_target_gene
mutant_site,64,linear_svm,10.0,none,6,0.7114439412515995,0.6763383772312345,0.7810592185592186,0.6766499846495853,0.7469947775876745,SCN10A
wt_site,16,logistic_regression,0.01,none,6,0.6892244768126417,0.6751002965288678,0.753339947089947,0.6830067734846764,0.7596949049169314,SCN10A
wt_mut_site,64,logistic_regression,0.1,none,6,0.7031277218463862,0.6748510087795802,0.7202479068550498,0.6824759889276019,0.7466591248965946,SCN10A
wt_mut_site,64,rbf_svm,10.0,0.01,6,0.648239654993382,0.6747859613931042,0.7868426216640502,0.567643730687209,0.7726597251260565,SCN10A
wt_site,16,logistic_regression,0.1,none,6,0.6938804874422003,0.6747194604337462,0.7467610762253619,0.6749981333975393,0.7609228960889358,SCN10A
wt_site,16,rbf_svm,1.0,0.1,6,0.6835869981463886,0.6742426885284029,0.7688764608407466,0.5592656157301467,0.7630683770965002,SCN10A
mutant_site,16,rbf_svm,1.0,0.1,6,0.6802065154376492,0.6729377434734577,0.7699430199430201,0.5513749335459862,0.76506753203187,SCN10A
wt_site,128,rbf_svm,10.0,0.01,6,0.6852576674582816,0.6724889528460958,0.7768616634688064,0.5569243156199678,0.7635261110556485,SCN10A
wt_site,64,logistic_regression,0.1,none,6,0.6932522209713636,0.6723221553578697,0.7327013925228211,0.673945321371792,0.7470373178962949,SCN10A
wt_mut_site,32,logistic_regression,1.0,none,6,0.6891698644534109,0.6721909704052562,0.7711229577301005,0.6604672069068354,0.7706099361289106,SCN10A
delta_site,64,linear_svm,0.01,none,6,0.698134006632221,0.6721462730391302,0.7632936507936509,0.6243821481004991,0.7225663835001591,SCN10A
wt_mut_site,32,rbf_svm,10.0,0.1,6,0.6252576892117884,0.6713762428048143,0.8007918338275481,0.5453212700910911,0.7897741348326422,SCN10A
wt_site,16,linear_svm,0.01,none,6,0.6777636482053694,0.6708682190825047,0.7304814233385661,0.6619278813502766,0.7256684336472327,SCN10A
wt_site,32,rbf_svm,1.0,0.1,6,0.6905655230846087,0.6705658759230188,0.7613476800976802,0.5499367379802163,0.756187850187894,SCN10A
delta_site,16,rbf_svm,10.0,scale,6,0.6246148215235992,0.6704688499331356,0.7521171289028432,0.5568842060777545,0.6876479020568148,SCN10A
wt_mut_site,32,logistic_regression,10.0,none,6,0.6881082933281455,0.6701076370719229,0.7705887696959125,0.6578542916399447,0.7702699868315065,SCN10A
delta_site,64,linear_svm,0.1,none,6,0.6984437304233325,0.6695389266817838,0.7361161986161986,0.6281948679656659,0.7056511937779414,SCN10A
mutant_site,64,linear_svm,1.0,none,6,0.7006031162912612,0.6692689255189256,0.7802659311587883,0.6718396328359036,0.7531428364648057,SCN10A
wt_mut_site,64,rbf_svm,0.1,scale,6,0.7244081370550365,0.6691882522239666,0.7463606168963312,0.6699468627662107,0.7376271075168336,SCN10A
delta_site,64,linear_svm,10.0,none,6,0.7039999508111324,0.6689872957730101,0.7335619076690505,0.6281751581751581,0.7121418336301709,SCN10A
mutant_site,16,rbf_svm,10.0,0.1,6,0.6314427321351358,0.6677027007384151,0.7837875748590034,0.552929861104282,0.7698939765522548,SCN10A
delta_site,128,logistic_regression,0.1,none,6,0.689841518325188,0.6657705389848246,0.7543665329379615,0.6352117522115149,0.708186682508857,SCN10A
wt_mut_site,32,logistic_regression,0.1,none,6,0.682731949242124,0.665068463282749,0.7719158817373103,0.6563483360116488,0.77120561537863,SCN10A
delta_site,8,rbf_svm,10.0,scale,6,0.6306836644655095,0.6641076516076516,0.7298204110704111,0.5526064997804129,0.7166600282503666,SCN10A
delta_site,8,rbf_svm,1.0,scale,6,0.6148710117635479,0.6617317867317868,0.7600561805918948,0.5594377874754504,0.7036604259540137,SCN10A
wt_mut_site,16,rbf_svm,10.0,0.1,6,0.6257215476551242,0.6616623786266643,0.7836840077911508,0.5500310683104256,0.7907810986549891,SCN10A
wt_site,64,logistic_regression,10.0,none,6,0.6739756024917551,0.6595020059305773,0.7072435170649456,0.6440047977312034,0.7339721683165003,SCN10A
delta_site,128,logistic_regression,0.01,none,6,0.668620673808043,0.6593326646898076,0.7534740391883249,0.6346539627682978,0.7025359347398016,SCN10A
wt_site,64,rbf_svm,10.0,0.01,6,0.6313562848053981,0.6578373015873016,0.7580447991162277,0.5440110826939472,0.7593672486289158,SCN10A
delta_site,8,rbf_svm,1.0,0.01,6,0.612222818965778,0.65644659573231,0.7041692104192104,0.5459822690738722,0.6748354528713528,SCN10A
wt_site,64,rbf_svm,0.1,scale,6,0.7191920209421924,0.656069030176173,0.7393009768009767,0.6678296876655289,0.7264221225913515,SCN10A
delta_site,64,logistic_regression,10.0,none,6,0.6745462179170438,0.6560265131693703,0.7323539886039886,0.6095364510984206,0.718635150606927,SCN10A
wt_site,8,rbf_svm,1.0,0.01,6,0.6513559623091301,0.65566021280307,0.7474286295714867,0.6347851699358156,0.7378910109539906,SCN10A
delta_site,16,rbf_svm,1.0,scale,6,0.6048666378414628,0.6554639804639805,0.7626326385254957,0.5348543546654857,0.7041259499159341,SCN10A
wt_mut_site,8,rbf_svm,1.0,scale,6,0.6552126490546875,0.65301652712367,0.7565436217221931,0.6502488666169649,0.7220500660827264,SCN10A
delta_site,64,logistic_regression,1.0,none,6,0.6681568153647072,0.6523762282690854,0.7350961538461539,0.6052928541381053,0.7260142956924983,SCN10A
wt_site,32,logistic_regression,0.01,none,6,0.6570281540857993,0.6518176928891214,0.7521291208791209,0.6374003214339349,0.7614592383692935,SCN10A
wt_site,32,logistic_regression,0.1,none,6,0.6624044981718208,0.6516131025059596,0.7478788737717309,0.6336753804519795,0.7631513177183136,SCN10A
mutant_site,64,rbf_svm,0.1,scale,6,0.7135029064045829,0.6484617564974707,0.7726150502936218,0.6609501423644714,0.7510158308842785,SCN10A
wt_site,8,rbf_svm,1.0,scale,6,0.6480491842235115,0.6483334786906215,0.7502834467120181,0.6422487419405739,0.7262760742440091,SCN10A
delta_site,32,linear_svm,0.01,none,6,0.6080172707234834,0.6476241351241351,0.7217603494389208,0.5499158249158249,0.6905764529460258,SCN10A
wt_site,32,logistic_regression,10.0,none,6,0.6571961648384875,0.6456123902552474,0.7485246235246236,0.6266519742824367,0.7641198604864536,SCN10A
wt_site,64,logistic_regression,1.0,none,6,0.6644447134181549,0.6449670038955754,0.7066995174138032,0.6376616230759723,0.7374366982013575,SCN10A
wt_site,32,logistic_regression,1.0,none,6,0.6561345937132221,0.6449001395429966,0.7481699517413802,0.6257187902585472,0.7640515480968664,SCN10A
wt_site,64,linear_svm,10.0,none,6,0.6805264360521074,0.6428440607012035,0.7095888569102855,0.6452494093860318,0.7409468599747585,SCN10A
delta_site,64,logistic_regression,0.1,none,6,0.653690189594633,0.6419806384092098,0.7327293738008024,0.5989127633911671,0.7188294897690574,SCN10A
wt_site,64,linear_svm,1.0,none,6,0.6784032938015766,0.6414195592767021,0.714514652014652,0.6435138877863337,0.7433176325736811,SCN10A
delta_site,32,rbf_svm,0.1,scale,6,0.6677989047919569,0.6411088580731438,0.7585495522995523,0.5222786084130622,0.7098335615165238,SCN10A
wt_mut_site,64,logistic_regression,1.0,none,6,0.6591568335925722,0.6408308622594338,0.706567242281528,0.6419347330204594,0.7353108883885279,SCN10A
wt_mut_site,128,rbf_svm,0.1,scale,6,0.7018561017952516,0.637505450898308,0.7699691842548986,0.581071775294079,0.7404370401204127,SCN10A
delta_site,128,linear_svm,0.01,none,6,0.6556571866415658,0.6368760538403396,0.7262442583871156,0.5960398230445949,0.6895796223335612,SCN10A
wt_mut_site,64,logistic_regression,10.0,none,6,0.6453364331633779,0.6335659049944764,0.7045318768533054,0.6306903961888969,0.7302933053592912,SCN10A
wt_site,8,rbf_svm,0.1,0.01,6,0.6532853521574188,0.6330633321704751,0.7265113524042096,0.625162602091225,0.7129754690065768,SCN10A
delta_site,64,logistic_regression,0.01,none,6,0.6501153984189406,0.6323816064887493,0.7366703732775162,0.6001315677786266,0.7102618246896676,SCN10A
wt_site,32,linear_svm,0.01,none,6,0.6294208840358028,0.6299287022501309,0.7317202308273737,0.624170848193489,0.7561609077374323,SCN10A
delta_site,64,rbf_svm,1.0,0.01,6,0.5858966140928428,0.6289028431885575,0.7120951799523229,0.4321976590288692,0.7155183410791118,SCN10A
delta_site,16,linear_svm,1.0,none,6,0.5851096416500404,0.6262151869294726,0.6529180475609048,0.5194288394627953,0.6461657645519331,SCN10A
delta_site,16,linear_svm,10.0,none,6,0.5851096416500404,0.6262151869294726,0.6528112099540672,0.5194288394627953,0.6460805435595595,SCN10A
wt_mut_site,64,linear_svm,0.01,none,6,0.6906360981159958,0.6246951130879702,0.7114672364672364,0.665057017468882,0.7308059464667104,SCN10A
delta_site,64,rbf_svm,10.0,0.01,6,0.5815055698928814,0.623716131751846,0.7114694168265597,0.42009854180906814,0.7138218763783941,SCN10A
wt_mut_site,64,linear_svm,0.1,none,6,0.6802856807650824,0.6234450404093261,0.7118771440200011,0.6523280423280423,0.7313888396065528,SCN10A
delta_site,16,linear_svm,0.1,none,6,0.5775338840742829,0.6202628059770917,0.6491227687656259,0.5048089564218596,0.6448599137505276,SCN10A
delta_site,16,linear_svm,0.01,none,6,0.5788516027405318,0.6197467876039304,0.6559342112913541,0.5004765395894428,0.6469771252982534,SCN10A
delta_site,32,linear_svm,0.1,none,6,0.6134895343773111,0.617893118785976,0.6871304290947148,0.561462481210267,0.6712335212116939,SCN10A
delta_site,16,logistic_regression,0.01,none,6,0.5820130650625397,0.6178694982266411,0.6277160009302866,0.5117635205545922,0.6406637247311187,SCN10A
mutant_site,128,rbf_svm,0.1,scale,6,0.6878424290082071,0.6169126838769695,0.7823645270073841,0.5468295418087842,0.7519264457908705,SCN10A
delta_site,16,logistic_regression,0.1,none,6,0.5809514939372743,0.6157861648933077,0.6279260422117565,0.5092892364289319,0.6396590618878196,SCN10A
wt_site,32,linear_svm,1.0,none,6,0.6236034525158417,0.6154253154253154,0.7102233414733415,0.6086682075444048,0.7464401532984284,SCN10A
wt_site,32,linear_svm,0.1,none,6,0.6193571680147801,0.6139473951973952,0.7175024710738996,0.6066045603194672,0.7450459351530085,SCN10A
mutant_site,32,rbf_svm,10.0,0.1,6,0.5580109751778497,0.6137591575091575,0.7725383743240886,0.4024177870546586,0.7749662208605227,SCN10A
delta_site,32,rbf_svm,1.0,0.01,6,0.5677640136983043,0.6134902465259607,0.6931776556776557,0.42416241282304895,0.700263131082532,SCN10A
wt_site,32,linear_svm,10.0,none,6,0.6225418813905764,0.6133419820919821,0.7105794668294668,0.6060189945165101,0.7462563492054141,SCN10A
delta_site,32,logistic_regression,1.0,none,6,0.5955547691545942,0.6125319786034072,0.7068924792139079,0.5454941132438104,0.6727955996261851,SCN10A
delta_site,32,logistic_regression,10.0,none,6,0.5955547691545942,0.6125319786034072,0.7068212541426827,0.5454941132438104,0.6727055563278288,SCN10A
wt_site,128,rbf_svm,0.1,scale,6,0.7003983531698096,0.6121227978370836,0.7631261265189836,0.5956779207825774,0.737950911117903,SCN10A
delta_site,16,logistic_regression,1.0,none,6,0.5766367209765182,0.6118687859759289,0.6280670387813245,0.5033196042675386,0.6398873015549617,SCN10A
delta_site,16,logistic_regression,10.0,none,6,0.5766367209765182,0.6118687859759289,0.6280670387813245,0.5033196042675386,0.6398873015549617,SCN10A
delta_site,8,rbf_svm,10.0,0.01,6,0.5680598613889521,0.6118331734403163,0.641503503110646,0.4804308252966219,0.6313195904992785,SCN10A
mutant_site,32,rbf_svm,1.0,0.1,6,0.5569494040525843,0.6103047415547416,0.7623175766032908,0.3998043623043623,0.7671958008682797,SCN10A
delta_site,128,rbf_svm,1.0,0.01,6,0.5528542075432706,0.6098272428629571,0.7262689691261119,0.38940639320193976,0.7262408750696291,SCN10A
delta_site,128,rbf_svm,10.0,0.01,6,0.5528542075432706,0.6098272428629571,0.7258430722716437,0.38940639320193976,0.7264652436238186,SCN10A
delta_site,64,rbf_svm,1.0,0.1,6,0.5451273619757652,0.6083587708587709,0.7163185359613932,0.3914112203585887,0.714356662369552,SCN10A
delta_site,64,rbf_svm,10.0,0.1,6,0.5451273619757652,0.6083587708587709,0.7163185359613932,0.3914112203585887,0.714356662369552,SCN10A
delta_site,16,rbf_svm,1.0,0.01,6,0.5574555356409964,0.6076712308855166,0.6780045351473922,0.4776099811905438,0.6644854977504674,SCN10A
delta_site,32,rbf_svm,1.0,0.1,6,0.5451273619757652,0.6069876882376882,0.7032025844525845,0.39038471793231033,0.7047202721288034,SCN10A
delta_site,32,rbf_svm,10.0,0.1,6,0.5451273619757652,0.6069876882376882,0.7030067155067155,0.39038471793231033,0.704572457986424,SCN10A
mutant_site,64,rbf_svm,10.0,0.1,6,0.5461889331010306,0.6063288563288564,0.7882625806732949,0.38970425023056604,0.7801077136470894,SCN10A
mutant_site,64,rbf_svm,1.0,0.1,6,0.5461889331010306,0.6063288563288564,0.7867744854351998,0.38970425023056604,0.7791336876730633,SCN10A
delta_site,32,logistic_regression,0.1,none,6,0.5869174404535712,0.6058673469387755,0.7038926681783825,0.5302495425467028,0.6711325599188425,SCN10A
delta_site,16,rbf_svm,1.0,0.1,6,0.5462884553940243,0.6053088115588116,0.6887515262515262,0.3904998510261668,0.7006826408346507,SCN10A
delta_site,32,logistic_regression,0.01,none,6,0.5915480369057193,0.6039221030292459,0.7053520553520554,0.5499535323064735,0.6748445346425681,SCN10A
delta_site,16,rbf_svm,10.0,0.1,6,0.5441653131434934,0.6038843101343101,0.6887515262515262,0.38972345351063886,0.7006826408346507,SCN10A
delta_site,32,rbf_svm,10.0,0.01,6,0.5581646361650097,0.603722236757951,0.6972480231408803,0.4107636273530759,0.7015397848190009,SCN10A
delta_site,32,linear_svm,10.0,none,6,0.5904989782996714,0.6035856009070295,0.6839129455200884,0.5427685697276048,0.6718675326811265,SCN10A
delta_site,128,rbf_svm,1.0,0.1,6,0.5376278756392129,0.6023046398046398,0.7276476830048259,0.3798106609891507,0.7034425896399369,SCN10A
delta_site,128,rbf_svm,10.0,0.1,6,0.5376278756392129,0.6023046398046398,0.7276476830048259,0.3798106609891507,0.7034425896399369,SCN10A
delta_site,32,linear_svm,1.0,none,6,0.5871695052249754,0.6004822228036514,0.6921227251584394,0.5332453401223748,0.6736087020701879,SCN10A
mutant_site,128,rbf_svm,10.0,0.1,6,0.5354362449289876,0.5984406796906797,0.7717583507762079,0.3680272256123649,0.7566784590143919,SCN10A
mutant_site,128,rbf_svm,1.0,0.1,6,0.5343746738037222,0.5977284289784289,0.7717583507762079,0.3676574452050376,0.7566784590143919,SCN10A
delta_site,64,rbf_svm,0.1,scale,6,0.6464347407090879,0.5976899092970521,0.7474471626257341,0.44364801864801867,0.7009800348244708,SCN10A
wt_mut_site,64,rbf_svm,10.0,0.1,6,0.5333131026784568,0.5942740130240131,0.7901798433048434,0.36517517570149155,0.7578438057365734,SCN10A
wt_mut_site,64,rbf_svm,1.0,0.1,6,0.5333131026784568,0.5942740130240131,0.7830573361823362,0.36517517570149155,0.7536617383930143,SCN10A
delta_site,8,logistic_regression,0.1,none,6,0.5290592001971773,0.5814611314611314,0.5348614018256875,0.4755024159279479,0.601694303403494,SCN10A
wt_mut_site,128,rbf_svm,10.0,0.1,6,0.5107868850885449,0.5806471306471307,0.7652850456421886,0.33087165002058616,0.7364414839844201,SCN10A
wt_mut_site,128,rbf_svm,1.0,0.1,6,0.5107868850885449,0.5806471306471307,0.7567380370951801,0.33087165002058616,0.7304901194864627,SCN10A
mutant_site,16,rbf_svm,0.1,0.01,6,0.6259083003403022,0.5788595993953137,0.8130323710680853,0.460453216374269,0.7916544758367462,SCN10A
delta_site,8,rbf_svm,0.1,0.01,6,0.5809419727910287,0.5778922466422466,0.7148006424792138,0.6006785082872039,0.6647843408813637,SCN10A
delta_site,8,linear_svm,10.0,none,6,0.5263182934436539,0.5770738851095994,0.5198975957904529,0.44835801393195457,0.5940681092968562,SCN10A
delta_site,8,linear_svm,0.1,none,6,0.5263182934436539,0.5770738851095994,0.5198263707192279,0.44835801393195457,0.5940476074421089,SCN10A
delta_site,8,linear_svm,1.0,none,6,0.5263182934436539,0.5770738851095994,0.5198263707192279,0.44835801393195457,0.5940476074421089,SCN10A
delta_site,8,linear_svm,0.01,none,6,0.5263182934436539,0.5770738851095994,0.5198027501598931,0.44835801393195457,0.5931613644887709,SCN10A
delta_site,8,logistic_regression,1.0,none,6,0.5151703113082885,0.5731277981277981,0.5348614018256875,0.45718739761292954,0.601694303403494,SCN10A
delta_site,8,logistic_regression,10.0,none,6,0.5151703113082885,0.5731277981277981,0.5348614018256875,0.45718739761292954,0.601694303403494,SCN10A
delta_site,8,logistic_regression,0.01,none,6,0.5187512021842613,0.5693437845223559,0.5346121140763999,0.4712935337935338,0.6016310466390881,SCN10A
delta_site,8,rbf_svm,10.0,0.1,6,0.5223070621740823,0.5493782341996628,0.6490718937147508,0.3737209169046431,0.6852607085761507,SCN10A
delta_site,8,rbf_svm,1.0,0.1,6,0.5191223487982861,0.5472414820629107,0.6474904064189778,0.3724273992758456,0.6849828253026043,SCN10A
delta_site,16,rbf_svm,10.0,0.01,6,0.5305382738511231,0.5440752369323798,0.6799145299145298,0.4276930798669929,0.6887377461832687,SCN10A
delta_site,128,rbf_svm,0.1,scale,6,0.5918753144795798,0.5258503401360545,0.751429588929589,0.32573260073260074,0.7081225256619682,SCN10A
wt_site,16,rbf_svm,0.1,0.01,6,0.550512751948136,0.5177971829757544,0.7411404732833304,0.3380789184360613,0.7255829866363586,SCN10A
mutant_site,32,rbf_svm,0.1,0.01,6,0.5555644600334794,0.5,0.8049781237281238,0.24962962962962965,0.7730061346833726,SCN10A
wt_mut_site,16,rbf_svm,0.1,0.01,6,0.5555644600334794,0.5,0.8024052997267282,0.24962962962962965,0.75578079045328,SCN10A
mutant_site,64,rbf_svm,0.1,0.1,6,0.5555644600334794,0.5,0.7987197656840515,0.24962962962962965,0.7842282901422362,SCN10A
wt_site,32,rbf_svm,0.1,0.01,6,0.5555644600334794,0.5,0.7984206930635502,0.24962962962962965,0.7814768270175444,SCN10A
wt_mut_site,32,rbf_svm,0.1,0.1,6,0.5555644600334794,0.5,0.7909642275713704,0.24962962962962965,0.7814491772168094,SCN10A
mutant_site,128,rbf_svm,0.1,0.01,6,0.5555644600334794,0.5,0.7891370864585151,0.24962962962962965,0.788623315853345,SCN10A
wt_site,128,rbf_svm,0.1,0.01,6,0.5555644600334794,0.5,0.7877434734577592,0.24962962962962965,0.7697300491194627,SCN10A
wt_mut_site,128,rbf_svm,0.1,0.01,6,0.5555644600334794,0.5,0.7839220303506017,0.24962962962962965,0.7811945140674276,SCN10A
wt_site,16,rbf_svm,0.1,0.1,6,0.5555644600334794,0.5,0.7826254433397289,0.24962962962962965,0.7670768423413041,SCN10A
wt_mut_site,64,rbf_svm,0.1,0.1,6,0.5555644600334794,0.5,0.7819811471597187,0.24962962962962965,0.7503936894536195,SCN10A
wt_site,64,rbf_svm,0.1,0.1,6,0.5555644600334794,0.5,0.779638714460143,0.24962962962962965,0.7635936615260731,SCN10A
wt_mut_site,16,rbf_svm,0.1,0.1,6,0.5555644600334794,0.5,0.7794075963718821,0.24962962962962965,0.7840647387772228,SCN10A
mutant_site,64,rbf_svm,0.1,0.01,6,0.5555644600334794,0.5,0.7788588726088727,0.24962962962962965,0.7825635103243703,SCN10A
wt_mut_site,32,rbf_svm,0.1,0.01,6,0.5555644600334794,0.5,0.7782258416186988,0.24962962962962965,0.7775106121441641,SCN10A
wt_site,32,rbf_svm,0.1,0.1,6,0.5555644600334794,0.5,0.7752300279085994,0.24962962962962965,0.766829753565705,SCN10A
wt_site,64,rbf_svm,0.1,0.01,6,0.5555644600334794,0.5,0.7750159893017036,0.24962962962962965,0.7761106714531533,SCN10A
mutant_site,128,rbf_svm,0.1,0.1,6,0.5555644600334794,0.5,0.7746200723879295,0.24962962962962965,0.7561809938676182,SCN10A
mutant_site,8,rbf_svm,0.1,0.1,6,0.5555644600334794,0.5,0.7733527385313099,0.24962962962962965,0.7555971036277409,SCN10A
mutant_site,16,rbf_svm,0.1,0.1,6,0.5555644600334794,0.5,0.7714223937438223,0.24962962962962965,0.7563043369256913,SCN10A
wt_site,128,rbf_svm,0.1,0.1,6,0.5555644600334794,0.5,0.764217759753474,0.24962962962962965,0.7442717623670893,SCN10A
wt_mut_site,128,rbf_svm,0.1,0.1,6,0.5555644600334794,0.5,0.7641243676957963,0.24962962962962965,0.7323491694197192,SCN10A
