threshold,accuracy,precision,recall,f1
0.085,0.4471074380165289,0.40971302428256073,0.9989235737351991,0.5810895428929242
0.08600000000000001,0.45041322314049587,0.41116526362428,0.9989235737351991,0.5825486503452605
0.08700000000000001,0.45206611570247934,0.4118952507767421,0.9989235737351991,0.5832809553739786
0.088,0.4537190082644628,0.4126278345931525,0.9989235737351991,0.5840151038388924
0.089,0.4553719008264463,0.4133630289532294,0.9989235737351991,0.5847511027095148
0.09,0.45661157024793386,0.41391614629794826,0.9989235737351991,0.5853043204036582
0.091,0.45743801652892563,0.4142857142857143,0.9989235737351991,0.585673714105396
0.092,0.4599173553719008,0.41539838854073413,0.9989235737351991,0.5867846980714512
0.093,0.46115702479338844,0.4159569699686239,0.9989235737351991,0.5873417721518988
0.094,0.46198347107438015,0.41633019291161955,0.9989235737351991,0.5877137428752375
0.095,0.4640495867768595,0.4171917191719172,0.9978471474703983,0.5883846397968899
0.096,0.46611570247933887,0.4181326116373478,0.9978471474703983,0.589319771137953
0.097,0.4698347107438017,0.41983695652173914,0.9978471474703983,0.5910105196047178
0.098,0.471900826446281,0.4207898320472084,0.9978471474703983,0.5919540229885057
0.099,0.4731404958677686,0.4213636363636364,0.9978471474703983,0.5925215723873442
0.1,0.47479338842975205,0.42213114754098363,0.9978471474703983,0.59328
0.101,0.47603305785123967,0.42270861833105333,0.9978471474703983,0.5938500960922486
0.10200000000000001,0.47892561983471077,0.4240622140896615,0.9978471474703983,0.5951845906902087
0.10300000000000001,0.4809917355371901,0.4250343878954608,0.9978471474703983,0.5961414790996784
0.10400000000000001,0.48223140495867767,0.4256198347107438,0.9978471474703983,0.5967170904409398
