outer_target_gene,feature_set,pca_dim,model_name,C,gamma,n_inner_genes,threshold,inner_tuned_accuracy,inner_tuned_balanced_accuracy,inner_tuned_roc_auc,inner_tuned_gof_f1,inner_tuned_macro_f1,inner_default_accuracy,inner_default_balanced_accuracy,inner_default_roc_auc,inner_default_gof_f1
SCN5A,wt_mut_site,16,logistic_regression,10.0,none,6,0.470369140251362,0.6724137931034483,0.6816009557945042,0.6971989911058012,0.6984126984126984,0.6699610661874813,0.6551724137931034,0.6606929510155317,0.6971989911058012,0.6666666666666666
SCN5A,wt_mut_site,8,linear_svm,1.0,none,6,-0.08941164017981384,0.6724137931034483,0.6808044603743528,0.6845878136200717,0.6951871657754011,0.6705749493473279,0.6379310344827587,0.6429709279171645,0.6845878136200717,0.6480446927374302
SCN5A,wt_mut_site,8,linear_svm,10.0,none,6,-0.09203888301601419,0.6724137931034483,0.6808044603743528,0.6844550643833798,0.6951871657754011,0.6705749493473279,0.6379310344827587,0.6429709279171645,0.6844550643833798,0.6480446927374302
SCN5A,wt_mut_site,8,linear_svm,0.1,none,6,-0.09033697199505475,0.6724137931034483,0.6808044603743528,0.6820655781229258,0.6951871657754011,0.6705749493473279,0.6379310344827587,0.6429709279171645,0.6820655781229258,0.6480446927374302
SCN5A,wt_mut_site,64,linear_svm,0.1,none,6,0.6954985947454914,0.6781609195402298,0.6774193548387097,0.6721093853710342,0.6585365853658537,0.6770943796394486,0.632183908045977,0.639984070091597,0.6721093853710342,0.6559139784946236
SCN5A,wt_mut_site,128,rbf_svm,1.0,scale,6,0.1978626201755862,0.6666666666666666,0.6762246117084827,0.7402097437939732,0.6947368421052632,0.6638241172551633,0.6264367816091954,0.6417761847869374,0.7402097437939732,0.6829268292682927
SCN5A,wt_mut_site,8,linear_svm,0.01,none,6,-0.13441386706114888,0.6666666666666666,0.6762246117084827,0.6872427983539096,0.6947368421052632,0.6638241172551633,0.6436781609195402,0.6499402628434886,0.6872427983539096,0.6593406593406593
SCN5A,wt_mut_site,32,logistic_regression,0.1,none,6,0.4311634802672623,0.6666666666666666,0.67463162086818,0.6752953670516393,0.6881720430107527,0.665073675826364,0.6609195402298851,0.6652727996814018,0.6752953670516393,0.6666666666666666
SCN5A,wt_mut_site,32,rbf_svm,10.0,0.01,6,0.39308022743038507,0.6896551724137931,0.6738351254480286,0.680472587282623,0.5714285714285714,0.6640926640926641,0.5459770114942529,0.5529669454400638,0.680472587282623,0.572972972972973
SCN5A,wt_mut_site,8,logistic_regression,0.1,none,6,0.5539395856890496,0.6724137931034483,0.6712465153325369,0.6833930704898448,0.6503067484662577,0.6710993201790748,0.6436781609195402,0.6491437674233373,0.6833930704898448,0.6555555555555556
SCN5A,wt_mut_site,16,rbf_svm,1.0,0.01,6,-0.40106352110360216,0.6494252873563219,0.6696535244922341,0.7055621930173901,0.7188940092165899,0.6266225771273789,0.6264367816091954,0.6338112305854241,0.7055621930173901,0.6486486486486487
SCN5A,wt_mut_site,32,rbf_svm,1.0,scale,6,0.21496302237473103,0.6666666666666666,0.6690561529271206,0.7197663613434223,0.6627906976744186,0.6666226215644819,0.632183908045977,0.6431700517722023,0.7197663613434223,0.6701030927835051
SCN5A,wt_mut_site,32,linear_svm,10.0,none,6,-0.1571266994468858,0.6609195402298851,0.6684587813620071,0.624452409398646,0.6810810810810811,0.659558945448516,0.6494252873563219,0.6561131023496615,0.624452409398646,0.6666666666666666
SCN5A,wt_mut_site,32,rbf_svm,1.0,0.01,6,0.3935113889401718,0.6839080459770115,0.6652727996814018,0.6678614097968937,0.5378151260504201,0.6488202267806686,0.5459770114942529,0.5505774591796098,0.6678614097968937,0.5586592178770949
SCN5A,wt_mut_site,32,logistic_regression,1.0,none,6,0.44337017526851985,0.6551724137931034,0.6630824372759856,0.6395858223815213,0.6774193548387096,0.6535244922341696,0.6379310344827587,0.6429709279171645,0.6395858223815213,0.6480446927374302
SCN5A,wt_mut_site,8,logistic_regression,1.0,none,6,0.5472493266098808,0.6609195402298851,0.6604938271604939,0.6689234036904288,0.6424242424242425,0.6600099354197715,0.6264367816091954,0.6330147351652728,0.6689234036904288,0.644808743169399
SCN5A,wt_mut_site,8,logistic_regression,10.0,none,6,0.5482305523010885,0.6609195402298851,0.6604938271604939,0.6677286605602017,0.6424242424242425,0.6600099354197715,0.6264367816091954,0.6330147351652728,0.6677286605602017,0.644808743169399
SCN5A,wt_mut_site,32,logistic_regression,10.0,none,6,0.4189901889574832,0.6494252873563219,0.6600955794504182,0.6192751891676623,0.6839378238341969,0.6451947183687113,0.632183908045977,0.637594583831143,0.6192751891676623,0.6444444444444445
SCN5A,wt_mut_site,32,linear_svm,0.01,none,6,-0.0773003272497935,0.6494252873563219,0.6569095977698127,0.6760918624717908,0.6702702702702703,0.6480185707179573,0.6379310344827587,0.6445639187574671,0.6760918624717908,0.6557377049180327
SCN5A,wt_mut_site,128,rbf_svm,1.0,0.01,6,0.348663680016583,0.6781609195402298,0.6559139784946236,0.6268418956591,0.4909090909090909,0.627807486631016,0.4942528735632184,0.49342891278375145,0.6268418956591,0.46987951807228917
SCN5A,wt_mut_site,128,rbf_svm,10.0,0.01,6,0.3517329126206208,0.6781609195402298,0.6559139784946236,0.6236559139784946,0.4909090909090909,0.627807486631016,0.4942528735632184,0.49342891278375145,0.6236559139784946,0.46987951807228917
SCN5A,wt_mut_site,64,logistic_regression,0.01,none,6,0.637841145059761,0.6609195402298851,0.6557148546395859,0.7066241869109252,0.6143790849673203,0.6559074912016088,0.6149425287356322,0.6214655515730785,0.7066241869109252,0.6338797814207651
SCN5A,wt_mut_site,16,rbf_svm,10.0,0.1,6,0.27812082941329286,0.6724137931034483,0.6553166069295101,0.6460241603610779,0.5365853658536586,0.6416260162601626,0.5172413793103449,0.5205097570688968,0.6460241603610779,0.5227272727272727
SCN5A,wt_mut_site,32,linear_svm,0.1,none,6,0.2316232521914352,0.6494252873563219,0.6537236160892075,0.6452940395592726,0.655367231638418,0.6493210427197937,0.6149425287356322,0.6230585424133811,0.6452940395592726,0.6417112299465241
SCN5A,wt_mut_site,16,rbf_svm,10.0,0.01,6,0.4676175804470636,0.6666666666666666,0.653126244524094,0.6818000796495419,0.5606060606060606,0.646043771043771,0.6149425287356322,0.6230585424133811,0.6818000796495419,0.6417112299465241
SCN5A,wt_mut_site,64,logistic_regression,10.0,none,6,0.39592727376016,0.6436781609195402,0.6523297491039426,0.6725740076994556,0.6702127659574468,0.6413563829787234,0.6264367816091954,0.6330147351652728,0.6725740076994556,0.644808743169399
SCN5A,wt_mut_site,8,rbf_svm,10.0,0.1,6,0.30956733571462747,0.6666666666666666,0.6515332536837913,0.6641444311695207,0.546875,0.6416193181818182,0.5402298850574713,0.5444046196734369,0.6641444311695207,0.550561797752809
SCN5A,wt_mut_site,64,rbf_svm,1.0,0.01,6,0.5080476276156001,0.6724137931034483,0.6505376344086021,0.6523297491039426,0.4864864864864865,0.6229900786862812,0.5287356321839081,0.5288729589804859,0.6523297491039426,0.5119047619047619
SCN5A,wt_mut_site,64,rbf_svm,10.0,0.01,6,0.5119865893082814,0.6724137931034483,0.6505376344086021,0.6438337979556618,0.4864864864864865,0.6229900786862812,0.5229885057471264,0.527479091995221,0.6438337979556618,0.5363128491620112
SCN5A,wt_mut_site,64,logistic_regression,0.1,none,6,0.519021036515563,0.6436781609195402,0.6491437674233373,0.6921545201115092,0.6555555555555556,0.6432539682539682,0.6264367816091954,0.6330147351652728,0.6921545201115092,0.644808743169399
SCN5A,wt_mut_site,32,linear_svm,1.0,none,6,-0.44508531065435136,0.6379310344827587,0.6485463958582238,0.6198061861144298,0.6735751295336787,0.6335617583152264,0.632183908045977,0.639984070091597,0.6198061861144298,0.6559139784946236
SCN5A,wt_mut_site,64,logistic_regression,1.0,none,6,0.9268752463016001,0.6551724137931034,0.6471525288729589,0.6815345811761582,0.589041095890411,0.6460056964600569,0.6264367816091954,0.6338112305854241,0.6815345811761582,0.6486486486486487
SCN5A,wt_mut_site,64,linear_svm,10.0,none,6,1.140033245198474,0.6436781609195402,0.6443647949024294,0.6579052170450019,0.6309523809523809,0.6432539682539682,0.6091954022988506,0.6176821983273596,0.6579052170450019,0.6382978723404256
SCN5A,wt_mut_site,8,rbf_svm,1.0,0.1,6,0.6839887984832143,0.6666666666666666,0.643568299482278,0.6568432231514669,0.46296296296296297,0.6106481481481482,0.5402298850574713,0.5436081242532855,0.6568432231514669,0.5454545454545454
SCN5A,wt_mut_site,16,rbf_svm,1.0,0.1,6,0.4997788303779418,0.6666666666666666,0.643568299482278,0.6377937076861808,0.46296296296296297,0.6106481481481482,0.5,0.49800876144962164,0.6377937076861808,0.4662576687116564
SCN5A,wt_mut_site,64,linear_svm,0.01,none,6,-0.10147459508606627,0.6264367816091954,0.6338112305854241,0.6524624983406345,0.6486486486486487,0.6249378212568397,0.6091954022988506,0.6152927120669056,0.6524624983406345,0.6263736263736264
SCN5A,wt_mut_site,32,rbf_svm,1.0,0.1,6,0.2931561531121758,0.6551724137931034,0.6304261250497809,0.6129696004247975,0.4230769230769231,0.5885876418663304,0.5229885057471264,0.5258861011549183,0.6129696004247975,0.5257142857142857
SCN5A,wt_mut_site,32,rbf_svm,10.0,0.1,6,0.2912333174781521,0.6551724137931034,0.6304261250497809,0.6108456126377273,0.4230769230769231,0.5885876418663304,0.5114942528735632,0.514336917562724,0.6108456126377273,0.5142857142857142
SCN5A,wt_mut_site,64,linear_svm,1.0,none,6,0.7436485758022481,0.6264367816091954,0.6282357626443649,0.6498075136067968,0.6198830409356725,0.6263257012587967,0.5919540229885057,0.5991636798088411,0.6498075136067968,0.6162162162162163
SCN5A,wt_mut_site,64,rbf_svm,1.0,0.1,6,0.007731724173943813,0.5689655172413793,0.5951812027080844,0.5339838045931236,0.6781115879828327,0.5129688374696773,0.5517241379310345,0.5806451612903226,0.5339838045931236,0.675
SCN5A,wt_mut_site,128,rbf_svm,1.0,0.1,6,0.00929125988302966,0.5574712643678161,0.5860215053763441,0.47842824903756803,0.6778242677824268,0.48570112471690147,0.5402298850574713,0.5698924731182795,0.47842824903756803,0.6694214876033058
SCN5A,wt_mut_site,32,rbf_svm,0.1,scale,6,-0.253345498616066,0.5574712643678161,0.5828355236957388,0.44617018452143903,0.6666666666666666,0.5042735042735043,0.4885057471264368,0.49601752289924333,0.44617018452143903,0.5240641711229946
SCN5A,wt_mut_site,64,rbf_svm,10.0,0.1,6,0.007158010516828378,0.5574712643678161,0.581242532855436,0.5269480950484534,0.6607929515418502,0.5122146575891069,0.5459770114942529,0.5744723217841498,0.5269480950484534,0.6694560669456067
SCN5A,wt_mut_site,16,rbf_svm,0.1,0.01,6,-0.6062428050650499,0.5459770114942529,0.5752688172043011,0.4241338112305854,0.6721991701244814,0.4669407065575678,0.41954022988505746,0.41716447630426123,0.4241338112305854,0.3803680981595092
SCN5A,wt_mut_site,16,rbf_svm,0.1,scale,6,-0.05751208071134736,0.5574712643678161,0.5748705694942254,0.4623655913978495,0.6350710900473934,0.5365136472134777,0.5172413793103449,0.5308641975308642,0.4623655913978495,0.5841584158415841
SCN5A,wt_mut_site,128,rbf_svm,10.0,0.1,6,-0.054470746251788535,0.5402298850574713,0.5698924731182795,0.4688703039957521,0.6694214876033058,0.4573522532356151,0.5402298850574713,0.5698924731182795,0.4688703039957521,0.6694214876033058
SCN5A,wt_mut_site,8,rbf_svm,0.1,scale,6,-0.22015519315179238,0.5459770114942529,0.568100358422939,0.4691358024691358,0.6457399103139013,0.5068699551569507,0.5172413793103449,0.5324571883711668,0.4691358024691358,0.5922330097087378
SCN5A,wt_mut_site,32,rbf_svm,0.1,0.01,6,-0.6521058341446173,0.5344827586206896,0.564516129032258,0.41537236160892077,0.6666666666666666,0.4476190476190476,0.41379310344827586,0.41099163679808837,0.41537236160892077,0.37037037037037035
SCN5A,wt_mut_site,64,rbf_svm,0.1,0.01,6,-0.6620929021299619,0.5344827586206896,0.564516129032258,0.4123191291650073,0.6666666666666666,0.4476190476190476,0.41379310344827586,0.41099163679808837,0.4123191291650073,0.37037037037037035
SCN5A,wt_mut_site,128,rbf_svm,0.1,scale,6,-0.392463195945936,0.5344827586206896,0.562126642771804,0.4200185848931368,0.6582278481012658,0.46424905918576803,0.4367816091954023,0.43966547192353644,0.4200185848931368,0.4431818181818182
SCN5A,wt_mut_site,64,rbf_svm,0.1,scale,6,-0.28558148372909453,0.5287356321839081,0.5567502986857825,0.45015266162219564,0.6554621848739496,0.45500381970970205,0.4827586206896552,0.48745519713261654,0.45015266162219564,0.5
SCN5A,wt_mut_site,8,rbf_svm,0.1,0.01,6,-0.49230138122793676,0.5287356321839081,0.5559538032656313,0.4230718173370503,0.652542372881356,0.4601997578692494,0.41379310344827586,0.41099163679808837,0.4230718173370503,0.37037037037037035
SCN5A,wt_mut_site,128,rbf_svm,0.1,0.01,6,-0.7475536168186246,0.5229885057471264,0.553763440860215,0.38019381388557016,0.6612244897959184,0.4276996235387359,0.41379310344827586,0.41816009557945044,0.38019381388557016,0.43333333333333335
SCN5A,wt_mut_site,8,rbf_svm,0.1,0.1,6,-0.7020340303665118,0.5172413793103449,0.5483870967741935,0.41258462763839104,0.6585365853658537,0.4175035868005739,0.41379310344827586,0.41099163679808837,0.41258462763839104,0.37037037037037035
SCN5A,wt_mut_site,128,rbf_svm,0.1,0.1,6,-0.8341306971455946,0.5057471264367817,0.5376344086021505,0.3904818797291915,0.6532258064516129,0.39661290322580645,0.40229885057471265,0.4082039028275587,0.3904818797291915,0.43478260869565216
SCN5A,wt_mut_site,64,rbf_svm,0.1,0.1,6,-0.8214492107493974,0.5057471264367817,0.5368379131819991,0.38888888888888884,0.6504065040650406,0.4036346245815399,0.40804597701149425,0.4135802469135802,0.38888888888888884,0.4371584699453552
SCN5A,wt_mut_site,16,rbf_svm,0.1,0.1,6,-0.739243673492914,0.5,0.532258064516129,0.39904420549581837,0.6506024096385542,0.3859072654253377,0.40804597701149425,0.40481879729191556,0.39904420549581837,0.36024844720496896
SCN5A,wt_mut_site,32,rbf_svm,0.1,0.1,6,-0.7842297140750962,0.5,0.532258064516129,0.39499535377671585,0.6506024096385542,0.3859072654253377,0.41379310344827586,0.41895659099960175,0.39499535377671585,0.43956043956043955
SCN8A,wt_mut_site,32,rbf_svm,0.1,scale,6,-0.12236624201980856,0.7572815533980582,0.7638104931988525,0.7717682983251595,0.691358024691358,0.745679012345679,0.7475728155339806,0.6882576108078098,0.7717682983251595,0.5760869565217391
SCN8A,wt_mut_site,128,logistic_regression,0.01,none,6,0.6430927667064925,0.7734627831715211,0.7542102341075229,0.7862496530026835,0.6788990825688074,0.7519495412844037,0.7022653721682848,0.7129406865920237,0.7862496530026835,0.6349206349206349
SCN8A,wt_mut_site,16,rbf_svm,0.1,scale,6,-0.010529468699670877,0.7702265372168284,0.7451420375682427,0.753030443231239,0.6666666666666666,0.745679012345679,0.7637540453074434,0.7335985935042102,0.753030443231239,0.6507177033492823
SCN8A,wt_mut_site,128,rbf_svm,1.0,scale,6,0.37549508738306414,0.7508090614886731,0.7434764504487832,0.7732025539002498,0.6666666666666666,0.7338501291989664,0.6731391585760518,0.7038493568983066,0.7732025539002498,0.63003663003663
SCN8A,wt_mut_site,32,rbf_svm,1.0,scale,6,0.12159476973864207,0.7313915857605178,0.7418108633293236,0.7748218747108356,0.6666666666666666,0.7208672086720866,0.7022653721682848,0.7217312852780605,0.7748218747108356,0.6461538461538462
SCN8A,wt_mut_site,8,logistic_regression,0.1,none,6,0.5440500314992471,0.7508090614886731,0.7390811511057648,0.7575182751920052,0.6607929515418502,0.7319310026251451,0.7055016181229773,0.7132182844452669,0.7575182751920052,0.6345381526104418
SCN8A,wt_mut_site,8,logistic_regression,0.01,none,6,0.5615918901291972,0.7508090614886731,0.7368835014342556,0.7624687702415102,0.6577777777777778,0.7309245122985581,0.6925566343042071,0.7055149440177663,0.7624687702415102,0.6274509803921569
SCN8A,wt_mut_site,8,logistic_regression,1.0,none,6,0.5341412383172488,0.7475728155339806,0.7366059035810123,0.7555288239104284,0.6578947368421053,0.7289473684210527,0.7152103559870551,0.7184463773480152,0.7555288239104284,0.639344262295082
SCN8A,wt_mut_site,8,rbf_svm,0.1,scale,6,0.021053377049568472,0.7572815533980582,0.7352410474692329,0.7480336818728602,0.6543778801843319,0.7336727306158567,0.7346278317152104,0.7201119644674747,0.7480336818728602,0.6371681415929203
SCN8A,wt_mut_site,8,logistic_regression,10.0,none,6,0.540455644269844,0.7475728155339806,0.7344082539095032,0.7551586934394374,0.6548672566371682,0.7279438324002168,0.7152103559870551,0.7184463773480152,0.7551586934394374,0.639344262295082
SCN8A,wt_mut_site,128,rbf_svm,0.1,scale,6,-0.279588702638711,0.7346278317152104,0.7332978624965301,0.7420190617192561,0.6554621848739496,0.7198363555948695,0.686084142394822,0.5972749144073286,0.7420190617192561,0.4049079754601227
SCN8A,wt_mut_site,8,linear_svm,0.01,none,6,0.20178561346083196,0.7475728155339806,0.7322106042379939,0.7687609882483575,0.6517857142857143,0.7269080855692531,0.6990291262135923,0.7016748403812343,0.7687609882483575,0.6204081632653061
SCN8A,wt_mut_site,64,rbf_svm,1.0,scale,6,0.31791710504486426,0.7411003236245954,0.7316554085315073,0.762838900712501,0.6521739130434783,0.7229941730165845,0.6796116504854369,0.7109975016193208,0.762838900712501,0.6373626373626373
SCN8A,wt_mut_site,32,logistic_regression,0.01,none,6,0.6335944876521101,0.7766990291262136,0.7303136855741649,0.7712131026186732,0.6424870466321243,0.7400670527278268,0.6925566343042071,0.7011196446747479,0.7712131026186732,0.6215139442231076
SCN8A,wt_mut_site,16,rbf_svm,1.0,scale,6,0.013848241077040122,0.7216828478964401,0.7299898214120477,0.7701027112057001,0.6532258064516129,0.7103966870095902,0.7184466019417476,0.7275145738872952,0.7701027112057001,0.6506024096385542
SCN8A,wt_mut_site,128,logistic_regression,0.1,none,6,0.7227989594189361,0.7475728155339806,0.7278153048949755,0.7661238086425465,0.6454545454545455,0.724737322978529,0.7022653721682848,0.706347737577496,0.7661238086425465,0.6260162601626016
SCN8A,wt_mut_site,8,linear_svm,0.1,none,6,0.42650669311165634,0.7605177993527508,0.7267280466364393,0.7688997871749792,0.6407766990291263,0.7305825242718447,0.6957928802588996,0.7035948921995003,0.7688997871749792,0.624
SCN8A,wt_mut_site,8,linear_svm,10.0,none,6,0.4474246365599658,0.7605177993527508,0.7245303969649302,0.768992319792727,0.6372549019607843,0.7292554703040637,0.6957928802588996,0.7035948921995003,0.768992319792727,0.624
SCN8A,wt_mut_site,8,linear_svm,1.0,none,6,0.42683862007624573,0.7572815533980582,0.7242527991116868,0.7688072545572314,0.6376811594202898,0.7275997037977362,0.6957928802588996,0.7035948921995003,0.7688072545572314,0.624
SCN8A,wt_mut_site,64,logistic_regression,0.01,none,6,0.5624005319745593,0.7313915857605178,0.7242296659572499,0.766308873878042,0.6437768240343348,0.7140962042249597,0.686084142394822,0.6961691496252429,0.766308873878042,0.616600790513834
SCN8A,wt_mut_site,32,logistic_regression,0.1,none,6,0.6495422651841776,0.7734627831715211,0.723443138706394,0.7639492921254742,0.631578947368421,0.7340137727496311,0.6925566343042071,0.6901313963172018,0.7639492921254742,0.6058091286307054
SCN8A,wt_mut_site,128,linear_svm,0.01,none,6,0.2968409306425629,0.7443365695792881,0.7231424076987139,0.7432682520588507,0.639269406392694,0.7206372094620112,0.7022653721682848,0.7019524382344776,0.7432682520588507,0.6198347107438017
SCN8A,wt_mut_site,32,logistic_regression,1.0,none,6,0.67095594318449,0.7766990291262136,0.721523086888128,0.759877856944573,0.6270270270270271,0.7338368391486174,0.6828478964401294,0.6761127047284168,0.759877856944573,0.5882352941176471
SCN8A,wt_mut_site,32,logistic_regression,10.0,none,6,0.6704338892913312,0.7766990291262136,0.721523086888128,0.7590450633848432,0.6270270270270271,0.7338368391486174,0.6828478964401294,0.6761127047284168,0.7590450633848432,0.5882352941176471
SCN8A,wt_mut_site,32,linear_svm,0.01,none,6,0.5767056521848617,0.7669902912621359,0.7206902933283983,0.7641343573609697,0.6288659793814433,0.7295273293133632,0.6957928802588996,0.7013972425279911,0.7641343573609697,0.6209677419354839
SCN8A,wt_mut_site,16,logistic_regression,0.01,none,6,0.6406687802938225,0.7669902912621359,0.7162949939853798,0.7634403627278616,0.6210526315789474,0.7264141662567634,0.6666666666666666,0.6857129638197464,0.7634403627278616,0.6083650190114068
SCN8A,wt_mut_site,16,logistic_regression,0.1,none,6,0.5936891135749156,0.7540453074433657,0.7151846025724067,0.7572869436476358,0.6237623762376238,0.720535034272658,0.6601941747572816,0.6609836217266587,0.7572869436476358,0.5748987854251012
SCN8A,wt_mut_site,16,logistic_regression,1.0,none,6,0.5963493598271238,0.7572815533980582,0.7132645507541409,0.7541871009530858,0.6192893401015228,0.7205710358464859,0.6634304207119741,0.6634588692514112,0.7541871009530858,0.5772357723577236
SCN8A,wt_mut_site,16,logistic_regression,10.0,none,6,0.5957281478212398,0.7572815533980582,0.7132645507541409,0.7533080410844823,0.6192893401015228,0.7205710358464859,0.6634304207119741,0.6634588692514112,0.7533080410844823,0.5772357723577236
SCN8A,wt_mut_site,32,linear_svm,0.1,none,6,0.7635576183733084,0.7669902912621359,0.7118996946423615,0.7694087165725918,0.6129032258064516,0.7231182795698925,0.6763754045307443,0.6865457573794762,0.7694087165725918,0.6062992125984252
SCN8A,wt_mut_site,16,linear_svm,1.0,none,6,0.25807802988831263,0.7411003236245954,0.7118765614879246,0.7575182751920053,0.6226415094339622,0.7127985872292963,0.6828478964401294,0.6805080040714351,0.7575182751920053,0.5950413223140496
SCN8A,wt_mut_site,16,linear_svm,10.0,none,6,0.20445050259106134,0.7346278317152104,0.7113213657814379,0.757980938280744,0.6238532110091743,0.7094266055045872,0.6828478964401294,0.6805080040714351,0.757980938280744,0.5950413223140496
SCN8A,wt_mut_site,64,rbf_svm,0.1,scale,6,-0.13976423522262757,0.7249190938511327,0.7104885722217081,0.7177292495604699,0.6255506607929515,0.7040796782225627,0.7087378640776699,0.6387757934671972,0.7177292495604699,0.4943820224719101
SCN8A,wt_mut_site,16,linear_svm,0.01,none,6,0.2401081056035757,0.7443365695792881,0.7099565096696585,0.7549273618950679,0.6183574879227053,0.7130716880002821,0.686084142394822,0.6851809012676968,0.7549273618950679,0.6008230452674898
SCN8A,wt_mut_site,16,linear_svm,0.1,none,6,0.2419097940923075,0.7411003236245954,0.7096789118164153,0.7569630794855187,0.6190476190476191,0.711484593837535,0.6828478964401294,0.6805080040714351,0.7569630794855187,0.5950413223140496
SCN8A,wt_mut_site,128,rbf_svm,10.0,scale,6,0.3480629967014476,0.7313915857605178,0.7088461182566854,0.7512260571851578,0.6210045662100456,0.7064922580423662,0.6763754045307443,0.6887434070509855,0.7512260571851578,0.609375
SCN8A,wt_mut_site,64,rbf_svm,10.0,scale,6,-0.07688083636889624,0.6990291262135923,0.7082677893957621,0.7553900249838067,0.6294820717131474,0.6880380385813694,0.6925566343042071,0.692329045988711,0.7553900249838067,0.6090534979423868
SCN8A,wt_mut_site,16,rbf_svm,10.0,scale,6,-0.19352241995851024,0.6796116504854369,0.7066022022763023,0.7462292958267789,0.6319702602230484,0.674151319223272,0.6796116504854369,0.6802304062181919,0.7462292958267789,0.5959183673469388
SCN8A,wt_mut_site,8,rbf_svm,1.0,scale,6,0.06728680640531685,0.7022653721682848,0.706347737577496,0.7498843342278152,0.6260162601626016,0.6893522161028062,0.686084142394822,0.6961691496252429,0.7498843342278152,0.616600790513834
SCN8A,wt_mut_site,32,linear_svm,10.0,none,6,0.8388289009401376,0.7637540453074434,0.7050291477745905,0.768946053483853,0.6010928961748634,0.7166384021104202,0.6796116504854369,0.6890210049042287,0.768946053483853,0.6086956521739131
SCN8A,wt_mut_site,32,linear_svm,1.0,none,6,0.7282230342136129,0.7572815533980582,0.704473952068104,0.7687609882483575,0.6031746031746031,0.7141747141747141,0.6763754045307443,0.6865457573794762,0.7687609882483575,0.6062992125984252
SCN8A,wt_mut_site,32,rbf_svm,10.0,scale,6,-0.2257818164547628,0.6828478964401294,0.7024845007865272,0.7657999444804294,0.6259541984732825,0.675336649798439,0.6828478964401294,0.6805080040714351,0.7657999444804294,0.5950413223140496
SCN8A,wt_mut_site,64,logistic_regression,0.1,none,6,0.6636045360246954,0.7249190938511327,0.7016979735356713,0.7490052743592116,0.6118721461187214,0.6994197823325436,0.6601941747572816,0.6675765707411863,0.7490052743592116,0.5849802371541502
SCN8A,wt_mut_site,128,logistic_regression,1.0,none,6,0.8157961463500261,0.7216828478964401,0.6970250763394097,0.7300823540297956,0.6055045871559633,0.6952522935779817,0.6893203883495146,0.6920514481354678,0.7300823540297956,0.6097560975609756
SCN8A,wt_mut_site,64,linear_svm,0.01,none,6,0.45332325915946603,0.7313915857605178,0.6956602202276303,0.7397520125844361,0.5990338164251208,0.698543672202828,0.6731391585760518,0.6730822614971778,0.7397520125844361,0.5877551020408164
SCN8A,wt_mut_site,8,rbf_svm,10.0,0.01,6,0.022523596762146603,0.6990291262135923,0.6950818913667067,0.7076894605348385,0.6108786610878661,0.6827480376679436,0.6893203883495146,0.6876561487924493,0.7076894605348385,0.6033057851239669
SCN8A,wt_mut_site,128,logistic_regression,10.0,none,6,0.9507035404491746,0.7216828478964401,0.690432127324882,0.7022531692421579,0.5943396226415094,0.6912584812714937,0.6731391585760518,0.6708846118256686,0.7022531692421579,0.5843621399176955
SCN8A,wt_mut_site,128,linear_svm,10.0,none,6,1.3477234045269026,0.7411003236245954,0.6877024151013231,0.681687794947719,0.5789473684210527,0.6960157402852927,0.6472491909385113,0.642292032941612,0.681687794947719,0.551440329218107
SCN8A,wt_mut_site,8,rbf_svm,10.0,scale,6,-0.3077129967642087,0.656957928802589,0.6870778199315258,0.7178680484870917,0.6131386861313869,0.652499575623833,0.6601941747572816,0.6609836217266587,0.7178680484870917,0.5748987854251012
SCN8A,wt_mut_site,16,rbf_svm,1.0,0.01,6,0.013388627712168154,0.7055016181229773,0.6868464883871565,0.6958915517719997,0.5955555555555555,0.6820016963528414,0.6957928802588996,0.679420745812899,0.6958915517719997,0.5877192982456141
SCN8A,wt_mut_site,8,rbf_svm,1.0,0.01,6,0.2084520073402593,0.7087378640776699,0.6849264365688905,0.7209678911816415,0.5909090909090909,0.6823892188213796,0.6699029126213593,0.6793976126584621,0.7209678911816415,0.5984251968503937
SCN8A,wt_mut_site,128,linear_svm,1.0,none,6,1.037826369160991,0.7281553398058253,0.6843943740168409,0.66618858147497,0.58,0.6895215311004784,0.6310679611650486,0.6255204959748311,0.66618858147497,0.5327868852459017
SCN8A,wt_mut_site,16,rbf_svm,0.1,0.01,6,-0.5275945200249983,0.6925566343042071,0.681340797631165,0.7099102433607846,0.592274678111588,0.6727607156791706,0.6763754045307443,0.5766632738040159,0.7099102433607846,0.35064935064935066
SCN8A,wt_mut_site,8,rbf_svm,0.1,0.01,6,-0.2961561666454505,0.6666666666666666,0.6791200148052188,0.7361432404922736,0.5992217898832685,0.6569516151632409,0.7346278317152104,0.6563801239937078,0.7361432404922736,0.5119047619047619
SCN8A,wt_mut_site,64,linear_svm,0.1,none,6,0.7451497662318698,0.7119741100323624,0.6786110854076062,0.7198112334597946,0.5781990521327014,0.6797629167297414,0.656957928802589,0.656310724530397,0.7198112334597946,0.5691056910569106
SCN8A,wt_mut_site,128,linear_svm,0.1,none,6,-0.6036599771911082,0.6375404530744336,0.6700286851115018,0.6871934857037106,0.5971223021582733,0.6338552687261955,0.6440129449838188,0.635421486073841,0.6871934857037106,0.5416666666666666
SCN8A,wt_mut_site,64,linear_svm,10.0,none,6,0.6657098948002267,0.6828478964401294,0.6651244563708707,0.6859442953641157,0.5701754385964912,0.65944669365722,0.6407766990291263,0.6417368372351253,0.6859442953641157,0.5542168674698795
