threshold,accuracy,precision,recall,f1
-0.2734799942970275,0.4694467382328654,0.4059511158342189,0.8206229860365198,0.5431923213650907
-0.2717882537841797,0.47068538398018167,0.4065992549228313,0.8206229860365198,0.5437722419928825
-0.2690816462039947,0.47068538398018167,0.4064997336174747,0.8195488721804511,0.5434472934472935
-0.2676724438667296,0.4719240297274979,0.4071504802561366,0.8195488721804511,0.5440285204991088
-0.2659195084571838,0.4719240297274979,0.40705128205128205,0.8184747583243824,0.5437031751694613
-0.2626190910339355,0.4719240297274979,0.406951871657754,0.8174006444683136,0.5433773652267048
-0.25768418931961057,0.47233691164327,0.40707016604177826,0.8163265306122449,0.5432451751250893
-0.2507337796688078,0.4731626754748142,0.4075067024128686,0.8163265306122449,0.5436337625178826
-0.24540131187438968,0.47357555739058627,0.40762620837808805,0.8152524167561761,0.5435016111707841
-0.24188030815124503,0.47440132122213047,0.4080645161290323,0.8152524167561761,0.5438910784664994
-0.23828866958618164,0.47481420313790257,0.4081852450188476,0.8141783029001074,0.5437589670014347
-0.23652514839172364,0.47481420313790257,0.40808625336927223,0.8131041890440387,0.5434314429289304
-0.23600398898124694,0.4756399669694467,0.40852671343766866,0.8131041890440387,0.5438218390804598
-0.23440867233276366,0.4760528488852188,0.40864864864864864,0.8120300751879699,0.5436893203883495
-0.23242159819602964,0.4760528488852188,0.40854978354978355,0.8109559613319012,0.5433609211946744
-0.2296175827980041,0.4772914946325351,0.4092140921409214,0.8109559613319012,0.5439481268011528
-0.2281338801383972,0.47811725846407926,0.4096581660336408,0.8109559613319012,0.5443403028118241
-0.2207525730133057,0.47853014037985137,0.4097826086956522,0.8098818474758325,0.5442078671959582
-0.21869645857810974,0.47853014037985137,0.40968443960826983,0.8088077336197637,0.5438786565547129
-0.21737781763076788,0.47935590421139557,0.41013071895424835,0.8088077336197637,0.5442717744850019
-0.21394181168079376,0.47894302229562347,0.4097108565193672,0.8066595059076263,0.5434153400868307
-0.2121489467620851,0.47894302229562347,0.4096122337520481,0.8055853920515574,0.5430847212165097
-0.21110090613365173,0.47770437654830716,0.4086433260393873,0.8023630504833512,0.5415005436752447
-0.20939958763122557,0.47853014037985137,0.4090909090909091,0.8023630504833512,0.5418933623503809
-0.20860694420337678,0.47935590421139557,0.4095394736842105,0.8023630504833512,0.5422867513611616
-0.20655556488037105,0.4797687861271676,0.4096650192202087,0.8012889366272825,0.5421511627906976
-0.20339999723434454,0.4797687861271676,0.40956569543705335,0.8002148227712137,0.5418181818181819
-0.20114564895629883,0.4810074318744839,0.4102422907488987,0.8002148227712137,0.5424099017109574
-0.19815297555923453,0.4810074318744839,0.4101433296582139,0.799140708915145,0.5420765027322404
-0.19669381427764893,0.4805945499587118,0.409718387631143,0.7969924812030075,0.5412107950401167
-0.19137637341022476,0.48142031379025596,0.410171365395246,0.7969924812030075,0.5416058394160584
-0.1863336310386658,0.48142031379025596,0.41007194244604317,0.7959183673469388,0.5412710007304602
-0.1857077431678772,0.48183319570602806,0.41019955654101997,0.7948442534908701,0.5411334552102377
-0.18469361305236814,0.48265895953757226,0.41065482796892344,0.7948442534908701,0.5415294548115623
-0.18134385991096497,0.48307184145334436,0.41078376876042244,0.7937701396348013,0.5413919413919414
-0.17981816720962518,0.4838976052848885,0.4112409571508069,0.7937701396348013,0.5417888563049853
